{MaxDepth=13, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	15.45%	88.37%	84.55%	85.13%	889.30ms
{MaxDepth=0, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=false}	15.45%	88.22%	84.55%	85.10%	511.20ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=true}	15.45%	88.20%	84.55%	85.15%	592.30ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=true}	15.45%	88.20%	84.55%	85.08%	574.30ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	15.45%	88.09%	84.55%	84.99%	652.30ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	15.46%	88.45%	84.54%	85.09%	498.80ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	15.46%	88.28%	84.54%	85.06%	658.60ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	15.46%	88.14%	84.54%	84.87%	597.50ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=false}	15.46%	88.11%	84.54%	85.02%	520.10ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	15.46%	88.06%	84.54%	85.06%	704.80ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=false}	15.46%	88.01%	84.54%	84.98%	590.20ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=true}	15.46%	87.81%	84.54%	84.88%	700.20ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=80, BreakTiesRandomly=true}	15.48%	88.60%	84.52%	85.15%	631.80ms
{MaxDepth=12, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	15.48%	88.60%	84.52%	85.15%	661.50ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=100, BreakTiesRandomly=true}	15.48%	88.51%	84.52%	85.10%	785.60ms
{MaxDepth=12, NumFeatures=4, NumBaggingIterations=100, BreakTiesRandomly=true}	15.48%	88.51%	84.52%	85.10%	805.80ms
{MaxDepth=15, NumFeatures=0, NumBaggingIterations=90, BreakTiesRandomly=true}	15.48%	88.39%	84.52%	85.16%	707.70ms
{MaxDepth=15, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	15.48%	88.39%	84.52%	85.16%	708.30ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	15.48%	88.26%	84.52%	85.02%	711.50ms
{MaxDepth=0, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=true}	15.48%	88.08%	84.52%	85.05%	485.40ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=true}	15.48%	88.06%	84.52%	85.05%	714.70ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=true}	15.48%	87.97%	84.52%	84.97%	701.80ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=false}	15.48%	87.96%	84.52%	85.07%	523.90ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=true}	15.48%	87.96%	84.52%	85.07%	527.70ms
{MaxDepth=12, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=true}	15.50%	88.66%	84.50%	85.24%	831.70ms
