{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=100, BreakTiesRandomly=false}	4.23%	3.45%	3.56%	4029.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=110, BreakTiesRandomly=false}	4.28%	3.53%	3.63%	4254.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=110, BreakTiesRandomly=true}	3.05%	2.38%	2.47%	4331.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=120, BreakTiesRandomly=true}	3.22%	2.30%	2.45%	4944.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=120, BreakTiesRandomly=false}	4.07%	3.20%	3.36%	4909.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=80, BreakTiesRandomly=false}	3.03%	3.12%	2.68%	3473.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=80, BreakTiesRandomly=true}	2.70%	2.05%	2.13%	3340.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=90, BreakTiesRandomly=false}	3.05%	3.12%	2.69%	3756.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=90, BreakTiesRandomly=true}	2.70%	2.05%	2.13%	3799.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=100, BreakTiesRandomly=false}	3.06%	3.12%	2.69%	4088.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=100, BreakTiesRandomly=true}	2.68%	2.05%	2.13%	4286.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=110, BreakTiesRandomly=false}	3.00%	3.12%	2.67%	4620.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=110, BreakTiesRandomly=true}	2.58%	2.05%	2.09%	4463.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=120, BreakTiesRandomly=false}	3.08%	3.12%	2.69%	5009.00ms
