{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.34%	85.54%	86.66%	85.89%	850.40ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	13.19%	85.96%	86.81%	86.19%	680.50ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.41%	85.42%	86.59%	85.78%	864.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	13.27%	85.80%	86.73%	86.04%	683.90ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.34%	85.54%	86.66%	85.89%	845.60ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	13.19%	85.96%	86.81%	86.19%	677.30ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.72%	85.10%	86.28%	85.43%	642.20ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	13.72%	85.24%	86.28%	85.54%	656.10ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.75%	85.06%	86.25%	85.42%	645.30ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	13.70%	85.29%	86.30%	85.61%	656.00ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.72%	85.10%	86.28%	85.43%	663.60ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	13.72%	85.24%	86.28%	85.54%	641.90ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.75%	85.06%	86.25%	85.42%	649.50ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	13.70%	85.29%	86.30%	85.61%	644.70ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.66%	85.12%	86.34%	85.49%	827.10ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	13.72%	85.24%	86.28%	85.54%	651.70ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.71%	85.10%	86.29%	85.46%	830.70ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	13.70%	85.29%	86.30%	85.61%	639.80ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.66%	85.12%	86.34%	85.49%	817.80ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	13.72%	85.24%	86.28%	85.54%	637.90ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.71%	85.10%	86.29%	85.46%	817.30ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	13.70%	85.29%	86.30%	85.61%	638.60ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.99%	84.74%	86.01%	85.10%	622.00ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	13.87%	85.04%	86.13%	85.32%	619.40ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.99%	84.76%	86.01%	85.12%	614.80ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	13.95%	85.01%	86.05%	85.29%	626.90ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.99%	84.74%	86.01%	85.10%	634.50ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	13.87%	85.04%	86.13%	85.32%	616.90ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.99%	84.76%	86.01%	85.12%	630.10ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	13.95%	85.01%	86.05%	85.29%	625.10ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.93%	84.77%	86.07%	85.16%	793.50ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	13.87%	85.04%	86.13%	85.32%	627.20ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.96%	84.75%	86.04%	85.14%	785.90ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	13.95%	85.01%	86.05%	85.29%	620.60ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.93%	84.77%	86.07%	85.16%	804.40ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	13.87%	85.04%	86.13%	85.32%	630.80ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.96%	84.75%	86.04%	85.14%	793.60ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	13.95%	85.01%	86.05%	85.29%	634.10ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	14.36%	84.21%	85.64%	84.61%	608.80ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	14.23%	84.48%	85.77%	84.85%	592.60ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	14.38%	84.22%	85.62%	84.61%	605.30ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	14.33%	84.43%	85.67%	84.79%	597.90ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	14.36%	84.21%	85.64%	84.61%	601.80ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	14.23%	84.48%	85.77%	84.85%	613.70ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	14.38%	84.22%	85.62%	84.61%	632.70ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	14.33%	84.43%	85.67%	84.79%	608.90ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	14.37%	84.14%	85.63%	84.59%	768.10ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	14.23%	84.48%	85.77%	84.85%	604.40ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	14.39%	84.12%	85.61%	84.58%	750.50ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	14.33%	84.43%	85.67%	84.79%	598.10ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	14.37%	84.14%	85.63%	84.59%	790.40ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	14.23%	84.48%	85.77%	84.85%	614.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	14.39%	84.12%	85.61%	84.58%	758.50ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	14.33%	84.43%	85.67%	84.79%	606.30ms
{ConfidenceFactor=0.1, MinNumObj=9, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	14.81%	83.54%	85.19%	84.07%	581.10ms
{ConfidenceFactor=0.1, MinNumObj=9, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	14.69%	83.80%	85.31%	84.29%	585.20ms
